STRUCTURE,STRUCTURE_ID,STRUCTURE_NAME,ACTION,REF_AREA,Reference area,FREQ,Frequency of observation,MEASURE,Measure,UNIT_MEASURE,Unit of measure,AGE,Age,SEX,Sex,SOCIO_ECON_STATUS,Socio-economic status,DEATH_CAUSE,Cause of death,CALC_METHODOLOGY,Calculation methodology,GESTATION_THRESHOLD,Gestation period threshold,HEALTH_STATUS,Health status,DISEASE,Disease,CANCER_SITE,Cancer site,TIME_PERIOD,Time period,OBS_VALUE,Observation value,DECIMALS,Decimals,OBS_STATUS,Observation status,OBS_STATUS2,Observation status 2,OBS_STATUS3,Observation status 3,UNIT_MULT,Unit multiplier
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_STAT@DF_CD(1.1),Communicable diseases,I,SVK,Slovak Republic,A,Annual,COMMD,Communicable disease incidence,CS_10P5PS,Cases per 100 000 persons,_T,Total,_T,Total,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,PERT,Pertussis,_Z,Not applicable,2012,,17.6,,1,One,,,,,,,0,Units
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_STAT@DF_CD(1.1),Communicable diseases,I,SVK,Slovak Republic,A,Annual,COMMD,Communicable disease incidence,CS_10P5PS,Cases per 100 000 persons,_T,Total,_T,Total,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,PERT,Pertussis,_Z,Not applicable,2013,,16.8,,1,One,,,,,,,0,Units
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_STAT@DF_CD(1.1),Communicable diseases,I,SVK,Slovak Republic,A,Annual,COMMD,Communicable disease incidence,CS_10P5PS,Cases per 100 000 persons,_T,Total,_T,Total,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,PERT,Pertussis,_Z,Not applicable,2014,,20.7,,1,One,,,,,,,0,Units
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_STAT@DF_CD(1.1),Communicable diseases,I,SVK,Slovak Republic,A,Annual,COMMD,Communicable disease incidence,CS_10P5PS,Cases per 100 000 persons,_T,Total,_T,Total,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,PERT,Pertussis,_Z,Not applicable,2015,,6.2,,1,One,,,,,,,0,Units
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_STAT@DF_CD(1.1),Communicable diseases,I,SVK,Slovak Republic,A,Annual,COMMD,Communicable disease incidence,CS_10P5PS,Cases per 100 000 persons,_T,Total,_T,Total,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,PERT,Pertussis,_Z,Not applicable,2016,,5.3,,1,One,,,,,,,0,Units
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_STAT@DF_CD(1.1),Communicable diseases,I,SVK,Slovak Republic,A,Annual,COMMD,Communicable disease incidence,CS_10P5PS,Cases per 100 000 persons,_T,Total,_T,Total,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,PERT,Pertussis,_Z,Not applicable,2017,,3.5,,1,One,,,,,,,0,Units
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_STAT@DF_CD(1.1),Communicable diseases,I,SVK,Slovak Republic,A,Annual,COMMD,Communicable disease incidence,CS_10P5PS,Cases per 100 000 persons,_T,Total,_T,Total,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,PERT,Pertussis,_Z,Not applicable,2018,,6.9,,1,One,,,,,,,0,Units
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_STAT@DF_CD(1.1),Communicable diseases,I,SVK,Slovak Republic,A,Annual,COMMD,Communicable disease incidence,CS_10P5PS,Cases per 100 000 persons,_T,Total,_T,Total,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,PERT,Pertussis,_Z,Not applicable,2019,,12.9,,1,One,,,,,,,0,Units
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_STAT@DF_CD(1.1),Communicable diseases,I,SVK,Slovak Republic,A,Annual,COMMD,Communicable disease incidence,CS_10P5PS,Cases per 100 000 persons,_T,Total,_T,Total,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,PERT,Pertussis,_Z,Not applicable,2020,,12.8,,1,One,,,,,,,0,Units
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_STAT@DF_CD(1.1),Communicable diseases,I,SVK,Slovak Republic,A,Annual,COMMD,Communicable disease incidence,CS_10P5PS,Cases per 100 000 persons,_T,Total,_T,Total,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,PERT,Pertussis,_Z,Not applicable,2021,,1.7,,1,One,,,,,,,0,Units
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_STAT@DF_CD(1.1),Communicable diseases,I,SVK,Slovak Republic,A,Annual,COMMD,Communicable disease incidence,CS_10P5PS,Cases per 100 000 persons,_T,Total,_T,Total,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,PERT,Pertussis,_Z,Not applicable,2022,,2,,1,One,,,,,,,0,Units
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_STAT@DF_CD(1.1),Communicable diseases,I,SVK,Slovak Republic,A,Annual,COMMD,Communicable disease incidence,CS_10P5PS,Cases per 100 000 persons,_T,Total,_T,Total,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,PERT,Pertussis,_Z,Not applicable,2023,,4.1,,1,One,,,,,,,0,Units
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_STAT@DF_CD(1.1),Communicable diseases,I,SVN,Slovenia,A,Annual,COMMD,Communicable disease incidence,CS_10P5PS,Cases per 100 000 persons,_T,Total,_T,Total,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,PERT,Pertussis,_Z,Not applicable,2003,,9.1,,1,One,,,,,,,0,Units
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_STAT@DF_CD(1.1),Communicable diseases,I,SVN,Slovenia,A,Annual,COMMD,Communicable disease incidence,CS_10P5PS,Cases per 100 000 persons,_T,Total,_T,Total,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,PERT,Pertussis,_Z,Not applicable,2004,,5.7,,1,One,,,,,,,0,Units
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_STAT@DF_CD(1.1),Communicable diseases,I,SVN,Slovenia,A,Annual,COMMD,Communicable disease incidence,CS_10P5PS,Cases per 100 000 persons,_T,Total,_T,Total,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,PERT,Pertussis,_Z,Not applicable,2005,,4.3,,1,One,,,,,,,0,Units
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_STAT@DF_CD(1.1),Communicable diseases,I,SVN,Slovenia,A,Annual,COMMD,Communicable disease incidence,CS_10P5PS,Cases per 100 000 persons,_T,Total,_T,Total,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,PERT,Pertussis,_Z,Not applicable,2006,,27.5,,1,One,,,,,,,0,Units
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_STAT@DF_CD(1.1),Communicable diseases,I,SVN,Slovenia,A,Annual,COMMD,Communicable disease incidence,CS_10P5PS,Cases per 100 000 persons,_T,Total,_T,Total,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,PERT,Pertussis,_Z,Not applicable,2007,,35.2,,1,One,,,,,,,0,Units
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_STAT@DF_CD(1.1),Communicable diseases,I,SVN,Slovenia,A,Annual,COMMD,Communicable disease incidence,CS_10P5PS,Cases per 100 000 persons,_T,Total,_T,Total,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,PERT,Pertussis,_Z,Not applicable,2008,,9.1,,1,One,,,,,,,0,Units
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_STAT@DF_CD(1.1),Communicable diseases,I,SVN,Slovenia,A,Annual,COMMD,Communicable disease incidence,CS_10P5PS,Cases per 100 000 persons,_T,Total,_T,Total,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,PERT,Pertussis,_Z,Not applicable,2009,,21.7,,1,One,,,,,,,0,Units
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_STAT@DF_CD(1.1),Communicable diseases,I,SVN,Slovenia,A,Annual,COMMD,Communicable disease incidence,CS_10P5PS,Cases per 100 000 persons,_T,Total,_T,Total,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,PERT,Pertussis,_Z,Not applicable,2010,,29.8,,1,One,,,,,,,0,Units
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_STAT@DF_CD(1.1),Communicable diseases,I,SVN,Slovenia,A,Annual,COMMD,Communicable disease incidence,CS_10P5PS,Cases per 100 000 persons,_T,Total,_T,Total,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,PERT,Pertussis,_Z,Not applicable,2011,,13.9,,1,One,,,,,,,0,Units
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_STAT@DF_CD(1.1),Communicable diseases,I,SVN,Slovenia,A,Annual,COMMD,Communicable disease incidence,CS_10P5PS,Cases per 100 000 persons,_T,Total,_T,Total,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,PERT,Pertussis,_Z,Not applicable,2012,,8.7,,1,One,,,,,,,0,Units
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_STAT@DF_CD(1.1),Communicable diseases,I,SVN,Slovenia,A,Annual,COMMD,Communicable disease incidence,CS_10P5PS,Cases per 100 000 persons,_T,Total,_T,Total,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,PERT,Pertussis,_Z,Not applicable,2013,,8.2,,1,One,,,,,,,0,Units
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_STAT@DF_CD(1.1),Communicable diseases,I,SVN,Slovenia,A,Annual,COMMD,Communicable disease incidence,CS_10P5PS,Cases per 100 000 persons,_T,Total,_T,Total,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,PERT,Pertussis,_Z,Not applicable,2014,,19.4,,1,One,,,,,,,0,Units
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_STAT@DF_CD(1.1),Communicable diseases,I,SVN,Slovenia,A,Annual,COMMD,Communicable disease incidence,CS_10P5PS,Cases per 100 000 persons,_T,Total,_T,Total,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,PERT,Pertussis,_Z,Not applicable,2015,,3.3,,1,One,,,,,,,0,Units
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_STAT@DF_CD(1.1),Communicable diseases,I,SVN,Slovenia,A,Annual,COMMD,Communicable disease incidence,CS_10P5PS,Cases per 100 000 persons,_T,Total,_T,Total,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,PERT,Pertussis,_Z,Not applicable,2016,,6.2,,1,One,,,,,,,0,Units
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_STAT@DF_CD(1.1),Communicable diseases,I,SVN,Slovenia,A,Annual,COMMD,Communicable disease incidence,CS_10P5PS,Cases per 100 000 persons,_T,Total,_T,Total,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,PERT,Pertussis,_Z,Not applicable,2017,,10.4,,1,One,,,,,,,0,Units
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_STAT@DF_CD(1.1),Communicable diseases,I,SVN,Slovenia,A,Annual,COMMD,Communicable disease incidence,CS_10P5PS,Cases per 100 000 persons,_T,Total,_T,Total,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,PERT,Pertussis,_Z,Not applicable,2018,,10.3,,1,One,,,,,,,0,Units
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_STAT@DF_CD(1.1),Communicable diseases,I,SVN,Slovenia,A,Annual,COMMD,Communicable disease incidence,CS_10P5PS,Cases per 100 000 persons,_T,Total,_T,Total,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,PERT,Pertussis,_Z,Not applicable,2019,,6.2,,1,One,,,,,,,0,Units
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_STAT@DF_CD(1.1),Communicable diseases,I,SVN,Slovenia,A,Annual,COMMD,Communicable disease incidence,CS_10P5PS,Cases per 100 000 persons,_T,Total,_T,Total,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,PERT,Pertussis,_Z,Not applicable,2020,,2,,1,One,,,,,,,0,Units
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_STAT@DF_CD(1.1),Communicable diseases,I,SVN,Slovenia,A,Annual,COMMD,Communicable disease incidence,CS_10P5PS,Cases per 100 000 persons,_T,Total,_T,Total,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,PERT,Pertussis,_Z,Not applicable,2022,,2.4,,1,One,,,,,,,0,Units
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_STAT@DF_CD(1.1),Communicable diseases,I,SVN,Slovenia,A,Annual,COMMD,Communicable disease incidence,CS_10P5PS,Cases per 100 000 persons,_T,Total,_T,Total,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,PERT,Pertussis,_Z,Not applicable,2023,,5.8,,1,One,,,,,,,0,Units
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_STAT@DF_CD(1.1),Communicable diseases,I,ESP,Spain,A,Annual,COMMD,Communicable disease incidence,CS_10P5PS,Cases per 100 000 persons,_T,Total,_T,Total,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,PERT,Pertussis,_Z,Not applicable,2000,,1.5,,1,One,,,,,,,0,Units
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_STAT@DF_CD(1.1),Communicable diseases,I,ESP,Spain,A,Annual,COMMD,Communicable disease incidence,CS_10P5PS,Cases per 100 000 persons,_T,Total,_T,Total,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,PERT,Pertussis,_Z,Not applicable,2003,,1.3,,1,One,,,,,,,0,Units
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_STAT@DF_CD(1.1),Communicable diseases,I,ESP,Spain,A,Annual,COMMD,Communicable disease incidence,CS_10P5PS,Cases per 100 000 persons,_T,Total,_T,Total,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,PERT,Pertussis,_Z,Not applicable,2004,,1.2,,1,One,,,,,,,0,Units
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_STAT@DF_CD(1.1),Communicable diseases,I,ESP,Spain,A,Annual,COMMD,Communicable disease incidence,CS_10P5PS,Cases per 100 000 persons,_T,Total,_T,Total,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,PERT,Pertussis,_Z,Not applicable,2008,,1.3,,1,One,,,,,,,0,Units
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_STAT@DF_CD(1.1),Communicable diseases,I,ESP,Spain,A,Annual,COMMD,Communicable disease incidence,CS_10P5PS,Cases per 100 000 persons,_T,Total,_T,Total,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,PERT,Pertussis,_Z,Not applicable,2009,,1,,1,One,,,,,,,0,Units
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_STAT@DF_CD(1.1),Communicable diseases,I,ESP,Spain,A,Annual,COMMD,Communicable disease incidence,CS_10P5PS,Cases per 100 000 persons,_T,Total,_T,Total,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,PERT,Pertussis,_Z,Not applicable,2010,,1.5,,1,One,,,,,,,0,Units
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_STAT@DF_CD(1.1),Communicable diseases,I,ESP,Spain,A,Annual,COMMD,Communicable disease incidence,CS_10P5PS,Cases per 100 000 persons,_T,Total,_T,Total,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,PERT,Pertussis,_Z,Not applicable,2011,,5,,1,One,,,,,,,0,Units
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_STAT@DF_CD(1.1),Communicable diseases,I,ESP,Spain,A,Annual,COMMD,Communicable disease incidence,CS_10P5PS,Cases per 100 000 persons,_T,Total,_T,Total,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,PERT,Pertussis,_Z,Not applicable,2012,,3.9,,1,One,,,,,,,0,Units
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_STAT@DF_CD(1.1),Communicable diseases,I,ESP,Spain,A,Annual,COMMD,Communicable disease incidence,CS_10P5PS,Cases per 100 000 persons,_T,Total,_T,Total,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,PERT,Pertussis,_Z,Not applicable,2013,,3.6,,1,One,,,,,,,0,Units
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_STAT@DF_CD(1.1),Communicable diseases,I,ESP,Spain,A,Annual,COMMD,Communicable disease incidence,CS_10P5PS,Cases per 100 000 persons,_T,Total,_T,Total,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,PERT,Pertussis,_Z,Not applicable,2014,,5.6,,1,One,,,,,,,0,Units
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_STAT@DF_CD(1.1),Communicable diseases,I,ESP,Spain,A,Annual,COMMD,Communicable disease incidence,CS_10P5PS,Cases per 100 000 persons,_T,Total,_T,Total,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,PERT,Pertussis,_Z,Not applicable,2015,,14.8,,1,One,,,,,,,0,Units
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_STAT@DF_CD(1.1),Communicable diseases,I,ESP,Spain,A,Annual,COMMD,Communicable disease incidence,CS_10P5PS,Cases per 100 000 persons,_T,Total,_T,Total,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,PERT,Pertussis,_Z,Not applicable,2016,,8.8,,1,One,,,,,,,0,Units
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_STAT@DF_CD(1.1),Communicable diseases,I,ESP,Spain,A,Annual,COMMD,Communicable disease incidence,CS_10P5PS,Cases per 100 000 persons,_T,Total,_T,Total,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,PERT,Pertussis,_Z,Not applicable,2017,,8.7,,1,One,,,,,,,0,Units
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_STAT@DF_CD(1.1),Communicable diseases,I,ESP,Spain,A,Annual,COMMD,Communicable disease incidence,CS_10P5PS,Cases per 100 000 persons,_T,Total,_T,Total,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,PERT,Pertussis,_Z,Not applicable,2018,,5.7,,1,One,,,,,,,0,Units
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_STAT@DF_CD(1.1),Communicable diseases,I,ESP,Spain,A,Annual,COMMD,Communicable disease incidence,CS_10P5PS,Cases per 100 000 persons,_T,Total,_T,Total,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,PERT,Pertussis,_Z,Not applicable,2019,,5.5,,1,One,,,,,,,0,Units
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_STAT@DF_CD(1.1),Communicable diseases,I,ESP,Spain,A,Annual,COMMD,Communicable disease incidence,CS_10P5PS,Cases per 100 000 persons,_T,Total,_T,Total,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,PERT,Pertussis,_Z,Not applicable,2023,,5,,1,One,,,,,,,0,Units
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_STAT@DF_CD(1.1),Communicable diseases,I,SWE,Sweden,A,Annual,COMMD,Communicable disease incidence,CS_10P5PS,Cases per 100 000 persons,_T,Total,_T,Total,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,PERT,Pertussis,_Z,Not applicable,1998,,20,,1,One,,,,,,,0,Units
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_STAT@DF_CD(1.1),Communicable diseases,I,SWE,Sweden,A,Annual,COMMD,Communicable disease incidence,CS_10P5PS,Cases per 100 000 persons,_T,Total,_T,Total,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,PERT,Pertussis,_Z,Not applicable,1999,,27.4,,1,One,,,,,,,0,Units
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_STAT@DF_CD(1.1),Communicable diseases,I,SWE,Sweden,A,Annual,COMMD,Communicable disease incidence,CS_10P5PS,Cases per 100 000 persons,_T,Total,_T,Total,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,PERT,Pertussis,_Z,Not applicable,2000,,30.5,,1,One,,,,,,,0,Units
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_STAT@DF_CD(1.1),Communicable diseases,I,SWE,Sweden,A,Annual,COMMD,Communicable disease incidence,CS_10P5PS,Cases per 100 000 persons,_T,Total,_T,Total,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,PERT,Pertussis,_Z,Not applicable,2001,,11,,1,One,,,,,,,0,Units
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_STAT@DF_CD(1.1),Communicable diseases,I,SWE,Sweden,A,Annual,COMMD,Communicable disease incidence,CS_10P5PS,Cases per 100 000 persons,_T,Total,_T,Total,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,PERT,Pertussis,_Z,Not applicable,2002,,15.2,,1,One,,,,,,,0,Units
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_STAT@DF_CD(1.1),Communicable diseases,I,SWE,Sweden,A,Annual,COMMD,Communicable disease incidence,CS_10P5PS,Cases per 100 000 persons,_T,Total,_T,Total,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,PERT,Pertussis,_Z,Not applicable,2003,,7.4,,1,One,,,,,,,0,Units
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_STAT@DF_CD(1.1),Communicable diseases,I,SWE,Sweden,A,Annual,COMMD,Communicable disease incidence,CS_10P5PS,Cases per 100 000 persons,_T,Total,_T,Total,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,PERT,Pertussis,_Z,Not applicable,2004,,17.5,,1,One,,,,,,,0,Units
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_STAT@DF_CD(1.1),Communicable diseases,I,SWE,Sweden,A,Annual,COMMD,Communicable disease incidence,CS_10P5PS,Cases per 100 000 persons,_T,Total,_T,Total,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,PERT,Pertussis,_Z,Not applicable,2005,,15.1,,1,One,,,,,,,0,Units
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_STAT@DF_CD(1.1),Communicable diseases,I,SWE,Sweden,A,Annual,COMMD,Communicable disease incidence,CS_10P5PS,Cases per 100 000 persons,_T,Total,_T,Total,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,PERT,Pertussis,_Z,Not applicable,2006,,8.8,,1,One,,,,,,,0,Units
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_STAT@DF_CD(1.1),Communicable diseases,I,SWE,Sweden,A,Annual,COMMD,Communicable disease incidence,CS_10P5PS,Cases per 100 000 persons,_T,Total,_T,Total,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,PERT,Pertussis,_Z,Not applicable,2007,,7.5,,1,One,,,,,,,0,Units
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_STAT@DF_CD(1.1),Communicable diseases,I,SWE,Sweden,A,Annual,COMMD,Communicable disease incidence,CS_10P5PS,Cases per 100 000 persons,_T,Total,_T,Total,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,PERT,Pertussis,_Z,Not applicable,2008,,5,,1,One,,,,,,,0,Units
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_STAT@DF_CD(1.1),Communicable diseases,I,SWE,Sweden,A,Annual,COMMD,Communicable disease incidence,CS_10P5PS,Cases per 100 000 persons,_T,Total,_T,Total,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,PERT,Pertussis,_Z,Not applicable,2009,,3,,1,One,,,,,,,0,Units
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_STAT@DF_CD(1.1),Communicable diseases,I,SWE,Sweden,A,Annual,COMMD,Communicable disease incidence,CS_10P5PS,Cases per 100 000 persons,_T,Total,_T,Total,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,PERT,Pertussis,_Z,Not applicable,2010,,2.8,,1,One,,,,,,,0,Units
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_STAT@DF_CD(1.1),Communicable diseases,I,SWE,Sweden,A,Annual,COMMD,Communicable disease incidence,CS_10P5PS,Cases per 100 000 persons,_T,Total,_T,Total,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,PERT,Pertussis,_Z,Not applicable,2011,,1.9,,1,One,,,,,,,0,Units
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_STAT@DF_CD(1.1),Communicable diseases,I,SWE,Sweden,A,Annual,COMMD,Communicable disease incidence,CS_10P5PS,Cases per 100 000 persons,_T,Total,_T,Total,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,PERT,Pertussis,_Z,Not applicable,2012,,3,,1,One,,,,,,,0,Units
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_STAT@DF_CD(1.1),Communicable diseases,I,SWE,Sweden,A,Annual,COMMD,Communicable disease incidence,CS_10P5PS,Cases per 100 000 persons,_T,Total,_T,Total,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,PERT,Pertussis,_Z,Not applicable,2013,,2.5,,1,One,,,,,,,0,Units
